AreaID|ManagedAreaName|Month|ParameterName|RelativeDepth|ActivityType|N|Min|Max|Median|Mean|StandardDeviation|ProgramIDs
2|Apalachicola Bay Aquatic Preserve|1|Total Suspended Solids, TSS|Surface|Lab|117|2|30|8|9.97435897435897|6.03504355105495|355, 5002
2|Apalachicola Bay Aquatic Preserve|2|Total Suspended Solids, TSS|Surface|Lab|129|3|165|9|15.0387596899225|23.8237024504927|355, 5002
2|Apalachicola Bay Aquatic Preserve|3|Total Suspended Solids, TSS|Surface|Lab|121|3|33|10|12.1322314049587|7.52766248441964|355, 5002
2|Apalachicola Bay Aquatic Preserve|4|Total Suspended Solids, TSS|Surface|Lab|121|3|37|9|11.7603305785124|7.37114282567322|355, 5002
2|Apalachicola Bay Aquatic Preserve|5|Total Suspended Solids, TSS|Surface|Lab|144|2|83|8|11.5833333333333|11.1840920992236|355, 5002
2|Apalachicola Bay Aquatic Preserve|6|Total Suspended Solids, TSS|Surface|Lab|135|4|46|12|14.1111111111111|9.08144464366327|355, 5002
2|Apalachicola Bay Aquatic Preserve|7|Total Suspended Solids, TSS|Surface|Lab|149|3|43|12|14.5704697986577|8.90357886861737|355, 5002
2|Apalachicola Bay Aquatic Preserve|8|Total Suspended Solids, TSS|Surface|Lab|134|2|56|10|11.5671641791045|7.42425182802451|355, 5002
2|Apalachicola Bay Aquatic Preserve|9|Total Suspended Solids, TSS|Surface|Lab|155|3|46|9|10.9935483870968|7.06233541281021|355, 5002
2|Apalachicola Bay Aquatic Preserve|10|Total Suspended Solids, TSS|Surface|Lab|167|1|863|9|19.5868263473054|93.2404745294106|355, 5002
2|Apalachicola Bay Aquatic Preserve|11|Total Suspended Solids, TSS|Surface|Lab|142|3|70|7|9.23943661971831|8.01853312266133|355, 5002
2|Apalachicola Bay Aquatic Preserve|12|Total Suspended Solids, TSS|Surface|Lab|112|3|18|8|7.83928571428571|3.38931434621396|355, 5002
3|Apalachicola National Estuarine Research Reserve|1|Total Suspended Solids, TSS|Surface|Lab|236|2|257|9|24.906779661017|49.2189182254894|355, 5002
3|Apalachicola National Estuarine Research Reserve|2|Total Suspended Solids, TSS|Surface|Lab|238|3|165|10|21.8571428571429|29.5414421669694|355, 5002
3|Apalachicola National Estuarine Research Reserve|3|Total Suspended Solids, TSS|Surface|Lab|186|3|52|10|12.741935483871|8.60220364703164|355, 5002
3|Apalachicola National Estuarine Research Reserve|4|Total Suspended Solids, TSS|Surface|Lab|203|3|39|11|12.6995073891626|7.5224646894258|355, 5002
3|Apalachicola National Estuarine Research Reserve|5|Total Suspended Solids, TSS|Surface|Lab|238|2|83|11|12.7563025210084|9.67485442846001|355, 5002
3|Apalachicola National Estuarine Research Reserve|6|Total Suspended Solids, TSS|Surface|Lab|285|4|794|14|31.2035087719298|85.6285829206421|355, 5002
3|Apalachicola National Estuarine Research Reserve|7|Total Suspended Solids, TSS|Surface|Lab|245|2|849|12|22.2979591836735|76.7402273636064|355, 5002
3|Apalachicola National Estuarine Research Reserve|8|Total Suspended Solids, TSS|Surface|Lab|244|2|91|11|14.766393442623|17.9583061271289|355, 5002
3|Apalachicola National Estuarine Research Reserve|9|Total Suspended Solids, TSS|Surface|Lab|243|3|46|11|11.7448559670782|6.82853186245215|355, 5002
3|Apalachicola National Estuarine Research Reserve|10|Total Suspended Solids, TSS|Surface|Lab|341|0|914|9|48.2199413489736|159.179832675452|355, 5002
3|Apalachicola National Estuarine Research Reserve|11|Total Suspended Solids, TSS|Surface|Lab|220|2|107|7|11.5272727272727|16.7294938695335|355, 5002
3|Apalachicola National Estuarine Research Reserve|12|Total Suspended Solids, TSS|Surface|Lab|172|3|108|8|9.55232558139535|11.3257273419062|355, 5002
4|Banana River Aquatic Preserve|1|Total Suspended Solids, TSS|Surface|Lab|181|1|180|9.2|12.8760232044199|15.0255779789225|5002
4|Banana River Aquatic Preserve|2|Total Suspended Solids, TSS|Surface|Lab|155|2.1|89|9|13.8721864516129|14.3288080580722|5002
4|Banana River Aquatic Preserve|3|Total Suspended Solids, TSS|Surface|Lab|174|1|59.8|10|13.7720310344828|11.2845025511389|5002
4|Banana River Aquatic Preserve|4|Total Suspended Solids, TSS|Surface|Lab|158|0|31|8|9.7873417721519|7.049702836735|5002
4|Banana River Aquatic Preserve|5|Total Suspended Solids, TSS|Surface|Lab|165|0|45|9|10.8606060606061|8.04345436780966|5002
4|Banana River Aquatic Preserve|6|Total Suspended Solids, TSS|Surface|Lab|186|0|54|8|9.37150537634409|7.26764729338539|5002
